1,4,-0.2675
2,3,-0.7767
3,1416,-0.3855
4,390,-0.3107
5,334,-0.3378
6,235,-0.3946
7,584,-0.3674
8,1297,-0.3961
9,497,-0.3605
10,1054,-0.4116
11,2141,-0.3786
12,1516,-0.3867
13,1173,-0.3880
14,4389,-0.3986
15,69,-0.4865
16,1467,-0.3656
17,921,-0.4290
18,358,-0.3960
19,448,-0.3884
20,1522,-0.3457
21,2523,-0.3443
22,1226,-0.3546
23,1328,-0.3646
24,481,-0.3467
25,559,-0.3546
26,198,-0.3817
27,234,-0.3555
28,115,-0.3081
29,36,-0.3058
30,204,-0.3800
31,994,-0.3879
32,22,-0.4518
33,140,-0.4127
34,49,-0.4367
35,79,-0.2929
36,30,-0.4187
37,50,-0.4790
38,16,-0.5062
39,18,-0.5072
40,23,-0.3187
41,16,-0.3981
42,60,-0.3387
43,194,-0.3755
44,78,-0.3882
45,94,-0.3138
46,83,-0.3906
47,751,-0.3589
48,220,-0.3293
49,196,-0.3495
50,114,-0.3676
51,17,-0.3818
52,2534,-0.3385
53,801,-0.2999
54,549,-0.3872
55,991,-0.3527
56,2828,-0.3655
57,1114,-0.3177
58,849,-0.3348
59,1286,-0.3465
60,1533,-0.3766
61,545,-0.3773
62,7143,-0.3544
63,1056,-0.2787
64,612,-0.3071
65,1194,-0.3497
66,1652,-0.3706
67,529,-0.3182
68,2136,-0.3435
69,2090,-0.3513
70,1436,-0.3624
71,697,-0.3777
72,4377,-0.3273
73,370,-0.3120
74,846,-0.3248
75,764,-0.3123
76,104,-0.2968
77,1030,-0.3572
78,770,-0.3311
79,1376,-0.3402
80,3570,-0.3471
81,308,-0.3224
82,23,-0.2639
83,12,-0.3700
84,7,-0.2271
85,2,-0.1400
86,15,-0.5360
87,16,-0.4944
88,2,-0.0900
89,7,-0.4671
90,7348,-0.3741
91,375,-0.3968
92,88,-0.4162
93,2089,-0.3127
94,5732,-0.2491
95,2287,-0.3580
96,389,-0.3722
97,1088,-0.3337
98,364,-0.3118
99,1935,-0.3531
100,794,-0.3135
101,1385,-0.3874
102,8894,-0.3201
103,4633,-0.3217
104,3326,-0.2618
105,2352,-0.3419
106,391,-0.2698
107,5885,-0.3449
108,242,-0.3353
109,891,-0.3410
110,1208,-0.3249
111,856,-0.3313
112,446,-0.3437
113,548,-0.3167
114,456,-0.3457
115,1442,-0.3165
116,215,-0.3125
117,311,-0.3620
118,737,-0.3379
119,514,-0.3583
120,1422,-0.3609
121,548,-0.3298
122,647,-0.3327
123,352,-0.3198
124,597,-0.3093
125,155,-0.3268
126,664,-0.2922
127,330,-0.3548
128,314,-0.3610
129,148,-0.3078
130,1424,-0.3444
131,720,-0.3387
132,1769,-0.3301
133,191,-0.3083
134,952,-0.3375
135,1014,-0.3405
136,1391,-0.3511
137,441,-0.3074
138,651,-0.3301
139,112,-0.3567
140,1247,-0.3303
141,1067,-0.3222
142,2148,-0.3480
143,503,-0.3247
144,303,-0.3025
145,167,-0.3234
146,795,-0.3354
147,198,-0.2975
148,196,-0.3257
149,278,-0.3042
150,527,-0.3469
151,429,-0.3445
152,189,-0.3329
153,272,-0.3054
154,205,-0.3435
155,347,-0.3633
156,401,-0.3356
157,117,-0.3192
158,339,-0.3703
159,100,-0.3243
160,1316,-0.3243
161,386,-0.3004
162,434,-0.3017
163,844,-0.3217
164,386,-0.3082
165,592,-0.3206
166,353,-0.3421
167,301,-0.3138
