1,1,-0.6500
2,1,0.9000
3,1,0.9000
4,1,0.2000
5,1,-0.3000
6,1,0.9500
7,1,0.4500
8,1,0.6000
9,2,0.9750
10,1,0.9500
11,5,0.7200
12,22,0.6773
13,10,0.8100
14,3,0.5833
15,4,0.8125
16,5,0.8600
17,4,0.8125
18,21,0.6595
19,3,0.9000
20,16,0.6531
21,1,0.9000
22,2,0.8750
23,13,0.8538
24,1,0.1000
25,31,0.5500
26,441,0.6178
27,43,0.6337
28,14,0.6536
29,34,0.6626
30,8,0.7312
31,1,0.9000
32,19,0.5158
33,3,0.7500
34,141,0.6574
35,31,0.4603
36,1,0.7000
37,7,0.4757
38,51,0.5335
39,1,0.6500
40,66,0.7326
41,2,0.8500
42,2,0.9250
43,67,0.7537
44,3,0.8000
45,105,0.7067
46,1,0.8500
47,1,0.2000
48,1,0.7500
49,25,0.6020
50,126,0.6750
51,2,0.8000
52,1,0.3500
53,110,0.6692
54,4,0.8125
55,3,0.8833
56,1,0.9500
57,46,0.7641
58,32,0.5344
59,1,0.4000
60,1,0.8500
61,1,-0.3000
62,1,0.8000
63,1,0.6500
64,1,0.9500
65,2,0.7750
66,1,0.2000
67,7,0.8857
68,1,0.7500
69,81,0.7537
70,3,0.4500
71,1,0.6000
72,51,0.6643
73,258,0.7052
74,1,0.6000
75,1,0.9000
76,9,0.7044
77,32,0.7172
78,2,0.9250
79,86,0.7674
80,24,0.7833
81,19,0.5268
82,2,0.4000
83,1,0.7000
84,1,1.0000
85,1,0.5600
86,1,0.9500
87,2,0.9000
88,3,0.8000
89,2,0.6000
90,3,0.7333
91,1,0.8500
92,5,0.6800
93,6,0.5083
94,1,0.1500
95,6,0.5300
96,2,0.6750
97,1,0.8000
98,1,0.8500
99,7,0.7071
100,1,0.8500
101,6,0.8417
102,1,0.8000
103,1,0.7500
104,1,0.9500
105,1,0.8000
106,1,1.0000
107,28,0.7268
108,3,0.8167
109,13,0.7192
110,1,-0.5000
111,1,0.6500
112,1,0.7000
113,3,0.5167
114,1,0.3500
115,1,-0.6500
116,1,1.0000
117,2,0.7250
118,1,0.5500
119,1,0.6500
120,1,0.7000
121,1,0.6500
122,6,0.7333
123,2,0.9000
124,1,0.7500
125,1,0.9000
126,3,0.2500
127,1,-0.1000
128,1,0.8000
129,1,1.0000
130,2,0.0750
131,1,0.3500
132,2,-0.0500
133,2,0.7250
134,2,0.6500
135,1,0.6500
136,2,0.8000
137,10,0.7900
138,1,0.9000
139,1,0.8000
140,7,0.8429
141,2,0.7250
142,6,0.8500
143,4,0.8375
144,1,0.6000
