1,1,1.7000
2,1,4.8000
3,1,4.8000
4,1,3.4000
5,1,2.4000
6,1,4.9000
7,1,3.9000
8,1,4.2000
9,2,4.9500
10,1,4.9000
11,5,4.4400
12,22,4.3545
13,10,4.6200
14,3,4.1667
15,4,4.6250
16,5,4.7200
17,4,4.6250
18,21,4.3190
19,3,4.8000
20,16,4.3062
21,1,4.8000
22,2,4.7500
23,13,4.7077
24,1,3.2000
25,31,4.1000
26,441,4.2356
27,43,4.2674
28,14,4.3071
29,34,4.3245
30,8,4.4625
31,1,4.8000
32,19,4.0316
33,3,4.5000
34,141,4.3143
35,31,3.9193
36,1,4.4000
37,7,3.9478
38,51,4.0657
39,1,4.3000
40,66,4.4652
41,2,4.7000
42,2,4.8500
43,67,4.5075
44,3,4.6000
45,105,4.4133
46,1,4.7000
47,1,3.4000
48,1,4.5000
49,25,4.2040
50,126,4.3500
51,2,4.6000
52,1,3.7000
53,110,4.3378
54,4,4.6250
55,3,4.7667
56,1,4.9000
57,46,4.5283
58,32,4.0688
59,1,3.8000
60,1,4.7000
61,1,2.4000
62,1,4.6000
63,1,4.3000
64,1,4.9000
65,2,4.5500
66,1,3.4000
67,7,4.7714
68,1,4.5000
69,81,4.5074
70,3,3.9000
71,1,4.2000
72,51,4.3281
73,258,4.4103
74,1,4.2000
75,1,4.8000
76,9,4.4080
77,32,4.4344
78,2,4.8500
79,86,4.5349
80,24,4.5667
81,19,4.0539
82,2,3.8000
83,1,4.4000
84,1,5.0000
85,1,4.1250
86,1,4.9000
87,2,4.8000
88,3,4.6000
89,2,4.2000
90,3,4.4667
91,1,4.7000
92,5,4.3600
93,6,4.0167
94,1,3.3000
95,6,4.0600
96,2,4.3500
97,1,4.6000
98,1,4.7000
99,7,4.4143
100,1,4.7000
101,6,4.6833
102,1,4.6000
103,1,4.5000
104,1,4.9000
105,1,4.6000
106,1,5.0000
107,28,4.4536
108,3,4.6333
109,13,4.4385
110,1,2.0000
111,1,4.3000
112,1,4.4000
113,3,4.0333
114,1,3.7000
115,1,1.7000
116,1,5.0000
117,2,4.4500
118,1,4.1000
119,1,4.3000
120,1,4.4000
121,1,4.3000
122,6,4.4667
123,2,4.8000
124,1,4.5000
125,1,4.8000
126,3,3.5000
127,1,2.8000
128,1,4.6000
129,1,5.0000
130,2,3.1500
131,1,3.7000
132,2,2.9000
133,2,4.4500
134,2,4.3000
135,1,4.3000
136,2,4.6000
137,10,4.5800
138,1,4.8000
139,1,4.6000
140,7,4.6857
141,2,4.4500
142,6,4.7000
143,4,4.6750
144,1,4.2000
145,1,1.7000
146,1,1.7000
147,1,4.4000
148,2,3.8500
149,1,4.1000
150,1,4.8000
151,1,4.4000
152,1,4.5000
153,2,4.1188
154,4,4.2250
155,4,4.1500
156,1,5.0000
157,1,4.9000
158,2,4.6500
159,3,3.9667
160,2,2.3500
161,1,2.9000
162,1,4.9000
163,1,5.0000
164,3,4.3333
165,1,4.3000
166,1,3.1000
167,9,3.5654
168,1,4.9000
169,1,4.9000
170,2,4.2000
171,1,5.0000
172,1,4.1000
173,5,4.5200
174,1,3.1000
